Title1,Title1,Title2
Annual Park Ranking Report for Tent Campers in: 1993,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/System Wide Reports/Annual Park Ranking Report (1979 - Last Calendar Year)?RptYear=1993&RptField=TT

VisitorsLabel1,Field1,Field2,Field3,Field4
Tent Campers,Capitol Reef NP,45,"17,026",0.41%
Tent Campers,Cumberland Island NS,46,"14,567",0.36%
Tent Campers,Prince William Forest Park,47,"13,312",0.32%
Tent Campers,Bandelier NM,48,"13,135",0.32%
Tent Campers,Curecanti NRA,49,"13,089",0.32%
Tent Campers,Guadalupe Mountains NP,50,"12,408",0.30%
Tent Campers,Big South Fork NRRA,51,"11,760",0.29%
Tent Campers,Greenbelt Park,52,"11,384",0.28%
Tent Campers,Chesapeake & Ohio Canal NHP,53,"11,227",0.27%
Tent Campers,Amistad NRA,54,"10,951",0.27%
Tent Campers,Glen Canyon NRA,55,"10,806",0.26%
Tent Campers,Black Canyon of the Gunnison NP,56,"10,640",0.26%
Tent Campers,Theodore Roosevelt NP,57,"10,575",0.26%
Tent Campers,Colorado NM,58,"10,118",0.25%
Tent Campers,Pictured Rocks NL,59,"10,059",0.25%
Tent Campers,Catoctin Mountain Park,60,"9,344",0.23%
Tent Campers,Craters of the Moon NM,61,"9,194",0.22%
Tent Campers,Natchez Trace PKWY,62,"8,838",0.22%
Tent Campers,Indiana Dunes NL,63,"8,554",0.21%
Tent Campers,Redwood NP,64,"8,280",0.20%
Tent Campers,Organ Pipe Cactus NM,65,"8,171",0.20%
Tent Campers,Isle Royale NP,66,"8,058",0.20%
Tent Campers,Wind Cave NP,67,"7,498",0.18%
Tent Campers,Everglades NP,68,"7,248",0.18%
Tent Campers,Devils Tower NM,69,"6,355",0.15%
Tent Campers,Navajo NM,70,"6,245",0.15%
Tent Campers,Chiricahua NM,71,"6,135",0.15%
Tent Campers,Fire Island NS,72,"6,120",0.15%
Tent Campers,Hawaii Volcanoes NP,73,"6,117",0.15%
Tent Campers,Natural Bridges NM,74,"5,771",0.14%
Tent Campers,Santa Monica Mountains NRA,75,"5,501",0.13%
Tent Campers,Cumberland Gap NHP,76,"4,251",0.10%
Tent Campers,Pinnacles NP,77,"3,956",0.10%
Tent Campers,Bighorn Canyon NRA,78,"3,664",0.09%
Tent Campers,Katmai NP & PRES,79,"3,653",0.09%
Tent Campers,Hot Springs NP,80,"3,466",0.08%
Tent Campers,Dry Tortugas NP,81,"3,387",0.08%
Tent Campers,Lava Beds NM,82,"3,359",0.08%
Tent Campers,Gauley River NRA,83,"3,306",0.08%
Tent Campers,Devils Postpile NM,84,"3,193",0.08%
Tent Campers,Klondike Gold Rush NHP Alaska,85,"2,789",0.07%
Tent Campers,New River Gorge NR,86,"2,673",0.07%
Tent Campers,Big Cypress NPRES,87,"2,659",0.06%
Tent Campers,Hovenweep NM,88,"2,480",0.06%
Tent Campers,El Morro NM,89,"2,353",0.06%
Tent Campers,Golden Gate NRA,90,"2,328",0.06%
Tent Campers,Cedar Breaks NM,91,"2,070",0.05%
Tent Campers,Glacier Bay NP & PRES,92,"1,996",0.05%
Tent Campers,Crater Lake NP,93,"1,643",0.04%
Tent Campers,Obed W&SR,94,"1,342",0.03%
Tent Campers,Kenai Fjords NP,95,784,0.02%

